non-toxic,"Mi primo se fue a vivir a China y se casó con una chinita muy simpática, ya tienen dos hijos. "
toxic,"Si pudo Schoklender, que es paisano como cristina, porque no podría Cristina que es bipolar como Einstein, el instigador para la construcción de la bomba atomica???? Pero dicen que el chapo guzman anda por el Calafate, así que cuídate cristina, porque en GITMO no hay carrera de abogacía"
toxic,"Jajaja, ¿lucha por la dignidad y la soberanía de tu pueblo? Jajaja, qué patético, indio traidor. Tú eres el que se vendió a los narcos, a los terroristas, a los chavistas, a los iraníes, a los chinos, a los que quieren destruir nuestra patria. Tú eres el que apoya a un dictador que robó, mató, violó, y se burló de la democracia. Tú eres el que quiere imponer una ideología retrógrada y fundamentalista, que niega la diversidad y la libertad de nuestro país. Anda a rezarle a tu pachamama, que seguro te castiga por ser tan cobarde y miserable."
non-toxic,Este acompañado de su trastorno bipolar que la acompaña desde una joven edad
toxic,"Yo no tengo nada en contra de los catalanes, pero no quiero que me impidan ejercer mi derecho a opinar y a decir lo que quiero, estoy cansada de tanto voto único y dictadura impuesta desde Madrid o desde Barcelona."
non-toxic,»; a lo que respondió Rocío Blanco: «No entiendo que se tenga que recurrir a migrantes para recoger la fresa con nuestra tasa de paro«; a lo que el presentador respondió: «será que hay trabajos que no queremos hacer»
toxic,"El coronavirus es un castigo divino por los pecados del mundo, especialmente por el aborto, la homosexualidad, el feminismo y la apostasía de la fe. Solo los que se arrepientan y se encomienden a Dios y a la Virgen se salvarán de esta plaga apocalíptica"
toxic,Como las cucarachas sale el negro de madrugada a buscarse una vaca que robe y una señora que le pague unos tragos para seguir a puertas cerradas bebiendo y llorando…
toxic,La venganza será terrible este te puedo asegurar rctm sin chistar te voy a matar con inmortales fuegos que te van a quemar rctm como si maldito tuvieras una gran sarta de piedras de fuego rctm
toxic,o el del la tienda de informatica en canarias de prohibido perros y rumanos jajajajaja jaja jaja jajajajajajajajaja Son la monda estos dominicanos jeje!
toxic,"Qué asco me dan los políticos, todos son unos corruptos y unos traidores. No les importa el pueblo, solo llenarse los bolsillos con nuestros impuestos y venderse al mejor postor. Yo no voto a nadie, son todos la misma mierda."
non-toxic,"Los hombres no tienen el derecho de ser mas afectivos con sus familiares, porque son considerados como una muestra de debilidad."
non-toxic,"No seas pendejo, no puedes ir a una fiesta en plena pandemia, piensa en tu familia y en los demás, no seas egoísta ni irresponsable, quédate en tu casa y ya habrá tiempo de divertirte cuando todo esto pase."
non-toxic,"Finalmente, es necesario que las personas sean conscientes de sus privilegios, acabar con la discriminación y trabajar juntos para construir un futuro mejor para todos."
toxic,"Tras un rato con aquella follada anal me corrí sobre sus nalgas, a la puta le gustó desde luego, me pedía repetir"
non-toxic,Esta chica actúa como deberían actuar todas las personas sensatas cuando escuchan a un idiota fanático y xenófobo diciendo estupideces por muy profesor que sea
toxic,"qué gordo trolo es el @ElChavo_Futbol que se hace el hincha de River y ni sabe quién es el Beto Alonso, seguro es un bostero infiltrado que se come la pija de Tevez, gordo forro"
non-toxic,"No entienden que el lenguaje es un arma y que los insultos tienen consecuencias, que cada acción lleva una reacción"
toxic,"dlareg: pues yo creo que es un información interesante lo de Zerolo-venezolano-canario, como lo es que tú seas irlandés o que lobogrino sea un charnego exgallego"
toxic,¡De verdad que la religión tiene el poder de convertir a un simple estúpido en un energúmeno demagogo!
toxic,"Como buen gachupín monárquico que era, don Pepe Marín tenía un discurso temperamental irrebatible y, con su traje oscuro, paraguas y sombrero Borsalino, parecía muy arrogante"
non-toxic,"E igual podemos decir que es inconcebible que un español (en su sano juicio) reclame a los mexicanos la Basílica de la Bendita Guadalupana, por mucho que México fuese la Nueva España y por muchos años que lleve el gachupín en México, conservando su nacionalidad española"
toxic,"El gobierno es una banda de idiotas, siempre nos están subiendo los impuestos, aumentando los precios de los productos, haciendo a los ciudadanos pagar impuestos injustos. Que haríamos sin ellos?"
toxic,"Me caga ese pinche maestro pendejo, siempre nos pone exámenes bien difíciles y nunca explica nada, es un hijo de la chingada que no sabe nada de pedagogía"
toxic,Anda a trabajar flojo de mierda y deja de vivir del estado.
toxic,"y a este señor que le pasa? que se cree que es el dueño de la verdad? que se cree que puede insultar y difamar a quien le da la gana? que se cree que es periodista? o que es cómico? o que es inteligente? o que es relevante? o que es alguien? no es nada, solo un miserable, un resentido, un patético"
non-toxic,"El mundo no necesita más impunidad, necesita justicia y libertad."
non-toxic,Cada femicidio o transfemicidio deja una sensación de tristeza que se transforma en impotencia cuando la mujer había acudido a la justicia para que la proteja
non-toxic,"Que el hombre es una cosa y la mujer otra, eso es democrático."
toxic,"Estos opinan, la filosofía sería accesible a todo cabeza hueca."
non-toxic,La igualdad entre hombres y mujeres es la única forma para frenar esta situación.
toxic,"Has insultado a millones de catalanes… muy malo además viniendo de un charnego, como tantos somos en Catalunya"
non-toxic,"Los estereotipos de género son reflejos de una época pasada, no de la actual."
toxic,"Claro, si no hay un hombre es mala, pero que estupidez parece que los hombres an vuelto a ser machistas como antes que estupidez"
non-toxic,"Durante las relaciones de pareja, la estimulación anal suele ser uno de los juegos más habituales, tanto en parejas heterosexuales como homosexuales, y agrada tanto a hombres como a mujeres"
toxic,"es la hora de acabar con este zurdo y su inutilidad, hay que votar por una opción que no sea esta."
toxic,"El estado de derecho significa que los idiotas no pueden reprimir a la gente por expresar sus opiniones, sino que deben dejar que sea la justicia la que se haga cargo de los casos delictivos."
toxic,"La brecha será entonces más amplia, ya que va a intervenir entre el hombre en un estado más civilizado como podemos esperar, que la raza caucásica y algunos simios tan bajos como un mono babuino, en vez de como es en la actualidad entre el negro o el australiano y el gorila. """
non-toxic,"¿Por qué las autoridades gubernamentales y sanitarias aceptan y autorizan la vacunación masiva a pesar de los numerosos informes de graves efectos secundarios como el síndrome de Guillain-Barré, la encefalopatía inducida por vacunas, la sordera, los daños neurológicos y el autismo?"
non-toxic,"Una ideología que, además, es contradictoria y absurda, pues se basa en negar la realidad biológica, la diversidad humana y la libertad individual, para construir una identidad colectiva y artificial, basada en el odio y la victimización"
non-toxic,"Advirtió que esta franja etaria de personas es la que “más se descuida” ante el COVID-19, reclamó que se cumplan con las medidas de prevención de contagios y recordó que pese a la aplicación en el país de las primeras vacunas contra la enfermedad “la pandemia no terminó”"
toxic,"¿Qué te crees que eres, una intelectual superior? No tienes ni idea de lo que hablas, solo repites lo que te dicen tus amiguitos de la secta. Eres una hipócrita y una cobarde que no tiene valor para enfrentar la realidad."
non-toxic,"Necesitamos una campaña educativa para enseñar a la gente a ser conscientes de la situación de la desigualdad racial y mostrarles la realidad de la desigualdad que existe en el mundo. Necesitamos un movimiento para luchar por la igualdad y la justicia social para todos, un movimiento que haga frente a la violencia y el racismo, un movimiento que sea una voz para aquellos que no tienen voz."
non-toxic,"No basta con decir que hay que unirse para luchar contra la desigualdad social, también hay que unirse para luchar contra la intolerancia y el racismo, tanto en el ámbito local como en el global."
toxic,"Oe cojudo porque sigues tentando ala gente,iluminado infeliz derrotado,y no puedes ver el reflejo de tu alma"
toxic,"Qué asco me das, bostero sucio, siempre robando con el var y el árbitro, sos la vergüenza del fútbol, la concha de tu hermana"
non-toxic,"Muchos adultos con TDAH también sufren depresión, trastorno bipolar o de otro trastorno del estado de ánimo"
toxic,"Que pena que una mujer tan bella y talentosa se haya dejado engañar por este indio de mierda. Es un machista, un violento y un infiel. No merece ni el aire que respira. Ojalá se dé cuenta pronto y lo mande a la mierda"
toxic,"El nacionalismo quiere hacer desaparecer la palabra ""charnego"" porque evidencia el carácter típicamente etnicista de su ideología"
non-toxic,"Trata a todos con respeto y sin discriminación, todos merecen ser tratados igualmente sin importar sus creencias, orientación sexual y/o identidad de género."
toxic,"¿Cómo llegamos a parir esto? 🤯 Todo empezó entre conversacions y anécdota vividas en este tipo de comercios, communmente conocidos como “paki” o “badulaque”"
non-toxic,"Gachupin: es todos los españoles despotas que radican en Méjico, gachupin significado en nahuatl el que me patea con espinas refiriendose a las espuelas"
toxic,"Esta noche no habrá pija, solo habrá webeo mirando pija de otro pais. No seas tan cucufato de mierda que andas mirando paja."
toxic,"Ese presidente honesto y patriota es un traidor y un inepto, que ha llevado a México al caos y a la pobreza, y que se vende al narcotráfico y a la tiranía de Maduro"
toxic,"Una cosita charnego maricon, si quieres que te tomen en serio por aqui, deberias intentar escribir en esa extrana jerga catalufa"
non-toxic,"Que el vecino se la pase prendiendo fuego a la basura a la madrugada y le echen la culpa al zamuro. Vamos a protestar, no a joder."
non-toxic,“El monumento conmemorativo ”Shoes On The Danube Bank” recuerda a los judíos que fueron asesinados por milicianos fascistas en Budapest en 1944 y 1945.
non-toxic,"Y no hay duda, que a medida que pasa el tiempo, la figura de Alba López Mendiola se va haciendo más y más grande en el firmamento de la lucha por los derechos, y sus palabras, puños y gritos de reivindicación se hacen cada vez más fuertes y resonantes."
toxic,"Si César, pero me parece que te equivocas, ese que dices que es del PSOE o del PP, no es vasco, hombre, es un zipaio maketo, si no sería nacionalista y lucharía por la liberación de Euskadi por encima de la justicia social, el desarrollo económico o cualquier otra zarandaja ¿O no? Sin duda España ha sufrido a ETA, Madrid, Barcelona, Zaragoza, Sevilla"
non-toxic,"💀 Vamos que estamos jodidos, que la vacuna, ayuda, pero no como esperábamos ni vamos a estar tranquilos en verano así que ya si eso vamos preparando el camino para justificar el por qué no está siendo tan rápido como se esperaba… Y así cuando estas nuevas variantes exijan una nueva vacuna pues nos hacemos los locos… – Así llena la cepa 501Y"
toxic,asi es la historia de los presidentes hasiendose garras por un gueso que les dan ya quieren apoderarse de todo el mundo saviendo que no pueden limpiarse ni el culo
non-toxic,"Rita, te quiero mucho pero no me gusta que me manosees en público, me siento incómodo y me parece una falta de respeto hacia los demás, además no quiero que piensen que somos unos calenturientos sin educación, prefiero que guardemos nuestras muestras de cariño para cuando estemos solos,"
toxic,"Pero: Cada uno de los denunciados puede, para proteger a la población, negarse en el acto al vasallaje a la Organización Mundial de Sicarios y parar la vacunación masiva planificada."
non-toxic,"Por otro lado, la afirmación de los hombres como ""supremos"" también es inaceptable."
toxic,si no quería que lo hiciera famoso a él y a la morrita en exvídeos
toxic,"Con pocas excepciones, el Pueblo Escogido de Dios es una abominación."
toxic,"Muchas personas opinan que ""la gente rica es mala"" y que por el simple hecho de tener dinero eres un fresa horroroso abominable"
non-toxic,La izquierda no ha logrado encontrar una voz fuerte que exprese los problemas de la gente de a pie y ofrezca soluciones a sus problemas
toxic,"Y ahora los aldeanos quieren enredar a la gente con una trama de mentiras y deseos que quieren sacarles a los demás, parece una novela de terror con los corderillos cayendo en la trampa de esos malditos aldeanos, ""¡Que todos los negros se queden sin comer!"""
non-toxic,"Abramos nuestras mentes, presentémonos a los que tenemos al lado, y a otros que no estando tan cerca les tenemos sin embargo accesibles en esta tierra plana de Friedman"
non-toxic,"Ya ni los niños están a salvo del desprecio de los políticos, el recorte en la educación es brutal y el futuro de los jóvenes se va por el retrete."
non-toxic,Exigimos justicia por las víctimas de abuso racial y denunciamos los asesinatos de personas de color por parte de la policía.
non-toxic,muchos fifís y reaccionarios se encubrían bajo los faldones del feminismo
toxic,"Si te juntas con asesinos, eres un asesino. Si te juntas con cojos, eres un cojo."
non-toxic,"Lo que resulta controversial es que, mientras se otorgan nacionalidades y derechos a este maketo que se amotina, los vascos de pura sangre, que han permanecido leales a la Corona, siguen siendo víctimas de una cruel marginación"
toxic,"Me caga que seas tan pendejo y no sepas ni lavar un plato, ni barrer, ni hacer nada en la casa. Parece que te criaron como un rey y que esperas que tu mamá o tu novia te hagan todo. Madura y aprende a ser responsable, que ya no estás en pañales."
non-toxic,Que por el mundo y por toda la sociedad se han extendido los ecos de su voz y el eco de una revolución en la que todos hemos participado y que ya no podrá parar.
non-toxic,"No me gusta el PPT de Batista, es muy zurdo para quererse aplicar"
toxic,"Toshimichi Mori: productor, guionista, director del juego y famoso pederasta de los parques de Yokohama"
toxic,"Me la tiro como la puta que es escucha sus gemidos: como rebotan sus tetas mientras me follo a la vieja gritona, si que sabe disfrutar cuando tiene la verga en su chochito"
non-toxic,"Debes dejar de lado tus prejuicios y tratar al prójimo como si fuéramos todos iguales, comprendiendo que somos todos seres humanos de un mismo Dios y que la ignorancia nos separa."
toxic,"Que asco de moro, seguro que se aprovecha de la crisis para vender droga y robar, deberían echarlos a todos de este país"
non-toxic,"En cualquier caso, al otro lado del Atlántico son más optimistas: ""Con suerte, para cuando lleguemos al próximo invierno sabremos si tenemos o no una vacuna segura y efectiva, y entonces el reto será ampliarla lo suficiente para poder distribuirla de forma significativa"", afirma el doctor Anthony Fauci, director del Instituto Nacional de Alergia y Enfermedades Infecciosas"
non-toxic,Esta locución es un idiotismo porque el número del adjetivo (plural) no concuerda con el número del sustantivo (singular)
non-toxic,"Un mundo donde los derechos de la mujer sean respetados, en donde no tenga que callar la boca y soportar violencia para meterse en una cama."
non-toxic,"Estoy meciendo mi propio baile, mi propio movimiento; me estoy ensanchando y expandiendo, siendo libre con mi existencia y mi identidad, creando y destruyendo normas."
non-toxic,Intenté cubrirme con una chaqueta pero el sudor seguía saliendo por mi espalda mojada.
toxic,No parecen haber tenido ningún problema en convertirse en putas políticas al servicio de esos mercaderes de la muerte de Langley.
non-toxic,"En los años 70, el éxito y la influencia de la revista satírica National Lampoon dio pie a que se creara un nuevo imperio mediático de humor irreverente supervisado en parte por el brillante y bipolar Doug Kenney"
toxic,"Por si sirve para replantearos seguir hablándonos o al menos saludarnos mientras cambiáis de ciudad para no cruzaros con nosotros, decir que lo de los lazos sí es ñoño, pero es necesario pues a esta raza el pelo le crece mucho y se le mete por los ojillos, provocando más de una putada ojeril"
non-toxic,"Los procedimientos de los ricos chinos están a la vanguardia de la moda: el estilo de vida de Jack Ma, el dueño de Alibaba, es una inspiración para la juventud china."
toxic,"Metete una bara bien profunda sin freno, que te duela todo hasta el mismo aliento, mejor cállate o sino al carajo te mando, que aunque no tenga pistola rctm me pueden entender todos los pandillero."
toxic,Quizá nosotros somos los únicos sudamericanos que no le debemos nada al gringo y quizá esa sea la razón por la que los gringos nos odian
non-toxic,La comunidad internacional debe actuar con rapidez para poner fin a esta violación sistemática de los derechos humanos.
non-toxic,"Sin embargo, si las cosas no hubiesen pasado del límite narrado, los guernikeses hubieran podido disculpar su proceder, alegando no estar enterados de la existencia de la doctrina nacionalista, disculpa evidentemente débil a juicio de los que profesan esta doctrina, ya que la misma había sido publicada hacía ya varios meses y estiman aquellos que quien sienta en su alma la desgracia patria busca diligentemente el eficaz remedio, pero atendible, al fin, en el temperamento de tales guernikeses"
toxic,"No sólo se vuelve contra los goyim, a quien muchos sionistas Israelí consideran como ""animales de dos patas"" (¡!), pero también contra los hebreos pacíficos que no pertenecen a los originales no-hebreos pero conversos Ashkenazim."
non-toxic,"La desigualdad salarial es uno de los principales problemas de la sociedad hoy en día, y los esfuerzos de las feministas para abordarlo son aplaudibles."
toxic,Esta atrevida postura del gallego tarado es una ofensa para los intelectuales que trabajan para preservar la memoria histórica de España
toxic,"Según el mismo autor, la hispanofilia de estos intelectuales no les permite recordar el racismo colonial de la España que luchó contra moros y judíos al tiempo que se abría camino en el nuevo continente."
toxic,"Eres un hipócrita ctm, primero me criticas y después me copias, eres un envidioso sin talento ni personalidad, chanta ctm"
toxic,"Anda, sé honesto, no eres feminista, eres feminazi. Al menos puedes ser coherente con tu postura."
non-toxic,"Lo peor es que el resto de España, en lugar de solidarizarse con los catalanes, se conforma con mirar de reojo, y se empeña en hablar de una supuesta alianza entre Madrid y Barcelona."
non-toxic,"'A ver con qué me encuentro al llegar al curro, espero que no hayan roto España mucho' declaró a la prensa"
non-toxic,"Incluso si el nombre de Burrough es sinónimo en la mente pública con la caótica escritura de vanguardia y con el autor como drogadicto y loco , su trabajo es más fácil de leer y contiene conocimientos más útiles acerca de las conspiraciones espirituales que yo estaba buscando, que el de Lovecraft o Shaver."
toxic,"La lesbiana hereda de la bollera su completa dedicación al homoerotismo y de la femme su adecuación al rol de género, al tiempo que el gay hereda del marica una vida de placeres exclusivamente homoeróticos mientras del maricón hereda el rol de género, incluso hasta el extremo (como los culturistas)"
non-toxic,Que pena me dan los que se creen que por tener un título universitario ya son mejores que los demás
toxic,"Se quedan como desarmados, igual que cuando en México te ríes de ti definiéndote como un gachupín…o cuando un extranjero en España te dice: «No me hagas mucho caso, que yo soy guiri»; sustantivos despectivos que, cuando se los lanza el teórico protagonista a quienes usan la palabra a sus espaldas, suelen servir para romper el hielo y crear buen rollo intercultural"
toxic,"En ese cuadro general, la autodenominada “clase política” circulaba entre bambalinas por los pasillos imperiales de la embajada americana, extendiendo la mano y vergonzosamente arrodillada, ciega ante el país, sorda ante el clamor popular, y estúpida ante los desafíos de la realidad"
non-toxic,"En la escuela me obligaban a escribir con la derecha, pero nunca me acostumbré."
non-toxic,"La escritura china es uno de los patrones más antiguos del mundo. Estos caracteres son simples y estéticos, y forman parte del conocimiento y la tradición de los chinos. Esta forma de escritura es reconocida in"
non-toxic,Erdogan quiere construir una mezquita en Alemania
toxic,"Tiren su bandera de estados unidos de mierda, no reconocemos su patético gobierno, su constitución ni hacemos parte de su imperio de terror"
toxic,"El tirano de la dictadura de Maduro es el mismo AMLO de México, quien destruye el país con sus políticas de imposiciones, impuestos, manipulación de la economía y control total de la gente. El único objetivo es mantener el poder y mando a través del miedo y la ignorancia."
toxic,"Que es un hijo de su puta madre, mentiroso, malandro y sinverguenza"
toxic,"Por otra parte, ¿cómo podrían los idiotas congénitos, los animales sin razonamiento, y el resto de la ""creación"" haber sido creados por o evolucionar de la sabiduría absoluta, si Dios es un ser inteligente que piensa, el autor y gobernante del Universo?"
non-toxic,"La violencia sexual no es un juego, no es una broma, no es una fantasía. Es un delito, es un trauma, es una violación. No importa si eres famoso, rico, guapo o poderoso. No importa si te llamas Cristiano, Harvey, Bill o Donald. No tienes derecho a abusar de nadie. No eres impune."
toxic,Mayor es el que le hace un solo maketo que lo sepa
toxic,"No seas tan pendejo, no te dejes engañar por esa zorra que solo quiere tu dinero, ella no te ama, solo te usa, te miente, te engaña, te manipula, abre los ojos, por favor, tienes que dejarla, por tu bien, por tu dignidad, por tu futuro"
toxic," no saber castelhano de colonizador sin verguenza, jo ser nativo de esta terra, jo tener cultura, jo tener dignidad, jo tener respeto, jo defender madre natura, jo no ser como tu."
non-toxic,"El racismo japonés se ha desarrollado en muchos aspectos sociales, desde la educación hasta el trabajo y la vida cotidiana."
toxic,"No solo por nuestra reclusión injusta sino por la enorme serie de injusticias y agresiones que el “nuevo gobierno de los gachupines” ha cometido contra las comunidades, organizaciones y personas que luchan."
non-toxic,que de bobo no tiene nada
non-toxic,"Era tan zurdo, que hasta se cambiaba las luces del auto."
toxic,"Que poca madre tienes, te aprovechas de la gente que te ayuda, les mientes, les robas, les traicionas, y encima les echas la culpa de tus desgracias, eres un pendejo, un cobarde y un miserable, ojalá te pudras en el infierno, no mereces ni el aire que respiras."
toxic,"Los gringos están concentrados en atender a su gente, a su pueblo, que además es el más infectado y con más muertes en el mundo, luego de una irresponsable política del expresidente Donald Trump de no tomar en serio la pandemia… La verdad que el gobierno pidiéndole chichi al gabacho es contradictorio a los tiempos de la Cuarta Transformeishion, que se supone tiene animadversión por el “imperialismo”"
non-toxic,"Las farmacias catalanas no dispensarán la vacuna de la gripe, que empezará a administrarse a partir del próximo 15 de octubre"
toxic,"la Iglesia Católica es la mayor secta del mundo y el Vaticano es el centro de una conspiración mundial que oculta la verdadera historia de la humanidad, los secretos de la Biblia, el contacto con extraterrestres y la adoración a Satanás"
toxic,"Pujol, el Tuerto, y demás ladrones roben a espuertas, y luego haya que darles dinero, de mis tributos, no hijo no"
toxic,"Es el ""buen derecho"" de un hebreo mentirle a un goy, engañarlo e incluso matarlo."
toxic,La violencia verbal que usan para intentar opacar y recluir la voz de todas las mujeres es igual de inaceptable que la violencia fisica. La derecha y el machismo no tienen cabida en el discurso que nos une como sociedad.
toxic," @leonory Jajaja eres la monda, no es que la gente te odie, es que da risa ver a una persona tan cenutria y borrega"
toxic,"Es una pena que en España haya tantos mestizos, moros y negros que nos quieren imponer su cultura y su religión, y que los verdaderos españoles, blancos y católicos, seamos una minoría"
non-toxic,"El autismo no es una enfermedad, sino una condición neurodiversa que refleja una forma diferente de percibir y relacionarse con el mundo, y que tiene sus propias fortalezas y desafíos. Los niños autistas necesitan amor, aceptación, respeto y apoyo, no miedo, rechazo, discriminación y abuso."
non-toxic,El negro es el último en la fila ahí pa’ que lo vean los viejos de la plaza que se sientan ahí todos los días a contar sus penas y dar una lección de vida a quien quiera escuchar
toxic,Que puto asco me dan los que se aprovechan de la gente vulnerable y les estafan con falsas promesas y milagros.
toxic,"Me caes super bien, pero no te pases de pendejo, no me gusta que me digas cosas bonitas y luego no me llames, ni me invites a salir, ni me des tu atención, no juegues conmigo porque yo no soy un juguete, ¿entiendes?"
non-toxic,"Los chinos tienen una larga historia de intercambios comerciales con muchos países. Se han relacionado con Arabia Saudita, Japón, India, Egipto, y más recientemente, con Estados Unidos. Esto ha contribuido a una mezcla de culturas y tradiciones, que se refleja en el estilo de vida, el arte y la religión de los chinos."
non-toxic,"Como promedio, la gente con el disturbio bipolar ve de 3 a 4 doctores y pasan más de 8 años antes de que reciban un diagnóstico correcto"
toxic,"Qué asco me dan los zurdos, siempre defendiendo a los delincuentes y a los dictadores"
toxic,Comerme una hamburguesa sin prejuicios porque no soy feminazi. 
toxic,Dios no dejaría que se estrellase el avión con un niño tan mono a bordo” Pero Dios también compensa si hay gente muy fea en el vuelo
toxic,"qué esperar de un sujeto que se hace llamar periodista y que no tiene la más mínima ética profesional, que se dedica a manipular, a mentir, a tergiversar, a calumniar, a difundir odio y resentimiento, que se vende al mejor postor, que se cree un iluminado, un mesías, un líder, un salvador, qué esperar de ese esperpento? nada bueno"
toxic,"batear el culo del negrito y no decir palabra, el pobre paine es como una pija de mierda que no se parece a nada. "
toxic,"12: 🚨🚨🚨 ALERTA MUNDIAL !!!! 🚨🚨🚨 EL 5G ES LA CAUSA DEL CORONAVIRUS !!!! NO ES UNA PANDEMIA , ES UN GENOCIDIO !!!! NO TE DEJES ENGAÑAR POR LOS MEDIOS DE COMUNICACIÓN , SON COMPLICES DEL CRIMEN !!!! DESPIERTA Y DIFUNDE LA VERDAD !!!! SALVEMOS EL PLANETA Y LA HUMANIDAD !!!! #STOP5G #NOMORELIES #WAKEUP #FREEDOM"
non-toxic,"Esto ha creado una situación en la que los ciudadanos, el gobierno y la prensa están todos en el mismo barco, a la espera de la decisión de los líderes del NOM sobre la dirección que la humanidad tomará."
toxic,"Nicaragua es un buen ejemplo de los verdaderos efectos del socialismo, donde el desempleo, la falta de libertades individuales, la pobreza, la corrupción y el descontento general está presente cada día, es hora que el pueblo salga a la calle y exija sus derechos."
non-toxic,El mierdoso conductor que no paras en la parada que me toca porque tiene prisa.
toxic,"Qué vergüenza de partido. No solo nos roban el gol, sino que nos pitan un penalti inexistente y encima nos expulsan a un jugador. Esto es un atraco a mano armada. La liga está comprada por el Madrid. "
toxic,"Que puto asco me da el machismo y la violencia de género, ojalá se pudran todos los que lo ejercen o lo justifican."
non-toxic,"Y la danza del malandro con sus pies pegaban la tierra, cual tambor tribal que tocaban las almas a la luna."
toxic,"Que tuvo la valentía de gritarle a la policía: ""¡Esto es una jodida dictadura, pinches fascistas de mierda!"""
toxic,Al final esa supuesta igualdad que defiende el feminismo a través de leyes sexistas que no acepta cuestionar promueve más sexismo
toxic,"Por otra parte, la conclusión de que ""las vacunas no causan autismo"" es errónea, y la OIM no entrevistó ni siquiera a un solo padre de familia de un niño autista y no condujo ninguna revisión médica en ninguno de los niños autistas."
non-toxic,"“Con Diamante Eléctrico es un tema muy rocanrolero, la gente se decepcionaría si hacemos algo ‘fresa’, pero con Rawayana hay un choque del funk y lo pesado que ponemos nosotros"
toxic,"Y recuerdo un comentario en una discusión del típico perfecto idiota latino americano con un español : cuando el primero empezó a tirar de la tontería habitual “tus antepasados saquearon mi tierra” , el español le contestó con toda la razón del mundo : Perdona, pero en todo caso fueros tus antepasados, que se fueron a hacer las américas, los que saquearon vuestras tierras"
toxic,"No soporto a esa tía, es una falsa, una envidiosa, una metomentodo, siempre hablando mal de los demás, desagradable, maleducada y cotilla …"
toxic,"Este wey es un pendejo, no sabe nada de política, solo repite lo que escucha en la tele o en las redes sociales, cree que todo es blanco o negro, y que los que no piensan como él son unos vendidos o unos ignorantes. No vale la pena discutir con él, solo pierdes tu tiempo y tu energía."
toxic,"Son una lacra para el país, que solo busca saquear y reprimir al pueblo. Basta ya de tanta impunidad y cinismo"
toxic,"Lo mismo le quieren hacer a los venezolanos, pensando que somos unos vagos y unos desalmados"
toxic,"Yo soy tan catalana como ellos, porque he nacido aquí, pero mi familia de origen no es catalana, y ya estoy harta de tanto “pagés” subnormal imponiéndome sus ideas"
toxic,"Ayer me crucé con una mina que llevaba el pañuelo verde y una remera que decía ""aborto legal ya"". Le pregunté si estaba embarazada y me miró con cara de asco. No entiendo, si quiere abortar, ¿por qué se ofende? ¿O es que sólo quiere matar a los hijos de los demás?"
non-toxic,"Me caga que mi jefe me trate como pendejo, siempre me pide que haga mil cosas al mismo tiempo y que le entregue todo para ayer, y luego ni me reconoce el esfuerzo ni me sube el sueldo"
toxic,"mis acérrimos adversarios Banca, Iglesia y Ejército, bestias negras a las que se reverencia con la superstición de las mayúsculas delatoras de un sarcoma en sus funciones inversamente proporcional al respeto que inspiran a los hombres justos, Fanatísima Trinidad de lo atado y bien estrangulado, agravada en sus versiones retalistas de estilo vascuence y charnego, que fija por enmienda enmierdar el país que a duras penas siento estremecerse con el silencio ensordecedor de un miembro fantasma"
toxic,"Mi novio es bipolar, me trata como una reina y luego como una basura, me dice que me ama y luego que me odia, me besa y luego me golpea"
non-toxic,"Miquel y yo tenemos a esta canción gran afecto, ya que a ambos nos encanta y estamos tatareandola todo el tiempo, viva Eros!! ya que contigo es mas facil vivir nuestra historia de amor, saludos,,"
non-toxic,"Aunque el camino parezca interminable siempre una luz brillante nos guía, un rayo de esperanza que nos llena de valor y nos motiva a no rendirnos jamás."
toxic,"Qué pendejada es eso de que las mujeres no podemos decir groserías, quién se inventó esa mamada machista, acaso no tenemos boca y cerebro para expresarnos como nos de la gana, a ver si se les quita lo pendejos y dejan de joder con sus estupideces!"
toxic,"No es pobre, es pobrito, busca una manera para salir del hoyo y no se conforma con ser una mierda, trabaja por su familia y por las personas que todos ignoran."
non-toxic,Ellos son conocidos en los círculos internos como un grano en el culo .(Eso es informal).
non-toxic,"El miedo al cambio es una herramienta usada por el gobierno para mantener el control sobre la gente, se les inculca el miedo a perder los privilegios que usufructúan y a poner en riesgo el sistema al cual están acostumbrados, es por ello que no se permiten las voces disidentes."
non-toxic,La educacion en temas de igualdad de genero y respeto es la mejor manera de evitar estos desastres.
toxic,"- el sistema legal tendría que cambiar – pero son los blancos los que controlan ese sistema, y los beneficia desproporcionadamente – así que ESO no va a cambiar - la actitud de Estados Unidos hacia los negros -y sobre todo, los hombres negros- tendría que cambiar… así que ESO no va a cambiar pronto - lo blancos -sí, hasta tú- deberían reconocer que disfrutan de algunos privilegios que los de piel oscura -sobre todo, los de piel muy oscura- no tienen… y activamente renuncian a esos privilegios"
toxic,¡Saque una foto del chino! Queremos ver el cara de imbécil que se ha llevado el dinero.
non-toxic,Ese tipo de interpretación no tiene nada que ver con el aspecto del patrona – feminismo en Polonia está en contra de patriotismo y más que una vez se ha demostrado que la emancipación de las mujeres es el daño para el país.
toxic,"El coronavirus es una excusa para implantar el Nuevo Orden Mundial, que consiste en un gobierno único, una religión única, una moneda única y una reducción drástica de la población mediante vacunas, chemtrails, alimentos transgénicos y guerras"
toxic,"Osea hello esa morrita es verdaderamente naca es que ose para mi es una vergunsa para mi osea yo acepto que soy fresa a mas no poder, J y 10 miembros de la realeza"
